Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Additional information (product.metafields.custom.additional_information),Condition (product.metafields.custom.condition),Designer (product.metafields.custom.designer),Dimensions (product.metafields.custom.dimensions),Key features (product.metafields.custom.key_features),Manufacturer (product.metafields.custom.manufacturer),Perfect for (product.metafields.custom.perfect_for),SEOWILL Badge ID (product.metafields.custom.seowill_badge_id),Shipping & pickup (product.metafields.custom.shipping_pickup),SLOY quality standard (product.metafields.custom.sloy_quality_standard),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Backrest type (product.metafields.shopify.backrest-type),Color (product.metafields.shopify.color-pattern),Condition (product.metafields.shopify.condition),Furniture/Fixture features (product.metafields.shopify.furniture-fixture-features),Furniture/Fixture material (product.metafields.shopify.furniture-fixture-material),Light temperature (product.metafields.shopify.light-temperature),Outdoor furniture items included (product.metafields.shopify.outdoor-furniture-items-included),Seat structure (product.metafields.shopify.seat-structure),Seat type (product.metafields.shopify.seat-type),Upholstery material (product.metafields.shopify.upholstery-material),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
zen-lounge-chair-by-claude-brisson-ligne-roset-1980s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://drive.google.com/uc?export=view&id=1hEdOzAXwiI3pcLTYW26W18Ju5Gk1lakc,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zen-lounge-chair-by-claude-brisson-ligne-roset-1980s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://drive.google.com/uc?export=view&id=1W5Stu78KkkBqN935ohX_EJKOPXdtCgjt,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zen-lounge-chair-by-claude-brisson-ligne-roset-1980s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://drive.google.com/uc?export=view&id=13ikPA8nRHGMmA4BuTc5WjnEkIlKRvh6W,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zen-lounge-chair-by-claude-brisson-ligne-roset-1980s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://drive.google.com/uc?export=view&id=1i0KolhdHan-qFDiTW11gOpwomY0SM-Ok,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zen-lounge-chair-by-claude-brisson-ligne-roset-1980s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://drive.google.com/uc?export=view&id=1KoTMrwx6RjZuCijwNqcVjCnzg_3kiJ3o,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zen-lounge-chair-by-claude-brisson-ligne-roset-1980s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://drive.google.com/uc?export=view&id=1Zag4_Kao3TvAWlN1TXDCrREmqKUmVINE,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zen-lounge-chair-by-claude-brisson-ligne-roset-1980s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://drive.google.com/uc?export=view&id=1Ef83EVYrwnN0SZ00cfl-TxKUzOsDLm1X,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sushi-donut-pouf-by-edward-van-vliet-for-moroso-blue-edition-febrik,"Sushi Donut pouf by Edward van Vliet for Moroso | Blue Edition, Febrik","<p>The largest iteration of the Sushi Donut pouf, designed by Edward van Vliet for Moroso. This piece belongs to the Sushi collection, introduced in 2002 as a collaboration between the Dutch designer and the Italian manufacturer.</p><p>The collection's defining characteristic is its patchwork construction – an assembly of geometric fabric segments in varying textures and tones, here executed in the Blue Edition colourway using Febrik textiles. The toroidal form rests on a wooden base, creating a floor-level seating element of considerable presence at 140 centimetres in diameter.</p>",,,,,true,Title,Default Title,,,,,,,,MEB-066,0,shopify,0,deny,manual,9000,,true,true,,,,,,https://drive.google.com/uc?export=view&id=1_HD67AtLurMZANrn7sAp-gAxqZjppeNv,1,,false,,,,,,,,,,,,,,,Consistent with age and use. Minor imperfections and discolorations visible in some areas of the upholstery. The wooden base structure has been inspected and secured. The piece is stable and functional.,"Edward van Vliet is a Dutch designer whose work frequently navigates between Eastern decorative traditions and Western contemporary form. His approach to pattern and colour draws from textiles, architecture, and ornamental craft across cultures – synthesising these references into objects that register as neither purely traditional nor entirely futuristic.","Diameter: 140 cm
Height: 45 cm
Weight: 45 kg","Designed by Edward van Vliet for Moroso
Sushi collection, Blue Edition
Largest version produced in the Donut configuration
Patchwork upholstery using Febrik fabrics
Wooden base construction
Professionally cleaned and structurally inspected","Moroso was founded in 1952 in Udine, Italy, initially producing upholstered furniture through conventional means. Under the creative direction of Patrizia Moroso beginning in the 1980s, the company repositioned itself as a platform for experimental design, commissioning work from an international roster including Ron Arad, Patricia Urquiola, and Tord Boontje.","Large living spaces requiring a central seating element or visual anchor
Interiors that accommodate bold, patterned pieces without competing elements
Informal lounging areas, creative studios, or hospitality environments
Collectors of early 2000s Italian production with an interest in textile-forward design",,"Free local pickup available (Kraków, Poland)
Shipping cost calculated individually based on your location
Contact us before purchase for a shipping quote",All vintage furniture is professionally cleaned and inspected before sale. We ensure every piece is ready to enjoy.,,,,,,,,,,,,,,,,,,,,active
sushi-donut-pouf-by-edward-van-vliet-for-moroso-blue-edition-febrik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://drive.google.com/uc?export=view&id=1mzwVeoGqOv7TqFFV-zRoNE3zzXvxRjUz,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sushi-donut-pouf-by-edward-van-vliet-for-moroso-blue-edition-febrik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://drive.google.com/uc?export=view&id=1j2FhZBDnz-HRHL7W4MUwmmkTow0cywCF,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sushi-donut-pouf-by-edward-van-vliet-for-moroso-blue-edition-febrik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://drive.google.com/uc?export=view&id=13GuMckDzAvhStwIE9TqVOtwAwHfD1bmh,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sushi-donut-pouf-by-edward-van-vliet-for-moroso-blue-edition-febrik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://drive.google.com/uc?export=view&id=1V55auNmgZtG7AeIEsvPZXEGM8ETUF_7a,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sushi-donut-pouf-by-edward-van-vliet-for-moroso-blue-edition-febrik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://drive.google.com/uc?export=view&id=1XKQWJpfN1tqTbiTZn4WulDRjC0VgWP6f,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sushi-donut-pouf-by-edward-van-vliet-for-moroso-blue-edition-febrik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://drive.google.com/uc?export=view&id=1iBLNyHrm2Oz3dnwXoQvzES8fCudsEN4-,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sushi-donut-pouf-by-edward-van-vliet-for-moroso-blue-edition-febrik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://drive.google.com/uc?export=view&id=1WTi9kfI7YeVecAJWN9uxI_6drTlo86CK,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sushi-donut-pouf-by-edward-van-vliet-for-moroso-blue-edition-febrik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://drive.google.com/uc?export=view&id=11gql3S_2svxsBvJEzsviDNVnJdWvqHlV,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sushi-donut-pouf-by-edward-van-vliet-for-moroso-blue-edition-febrik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://drive.google.com/uc?export=view&id=1WFKnaQFZMX438-9U0NAdejxob7h3izDj,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sushi-donut-pouf-by-edward-van-vliet-for-moroso-blue-edition-febrik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://drive.google.com/uc?export=view&id=1YVonCHbu-N5UtelHTmbvgVM7rG2vgQaM,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sushi-donut-pouf-by-edward-van-vliet-for-moroso-blue-edition-febrik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://drive.google.com/uc?export=view&id=13BYhxjH3cb4zMA2mOgDM2SDXA_Rjt8GI,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sushi-donut-pouf-by-edward-van-vliet-for-moroso-blue-edition-febrik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://drive.google.com/uc?export=view&id=11GiegxeWS5jD_2o_7qM9B0UCYm0izi-1,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sushi-donut-pouf-by-edward-van-vliet-for-moroso-blue-edition-febrik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://drive.google.com/uc?export=view&id=1E7TGQWJXD_3QWJFrXpOrhTVjIwLZyVci,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sushi-donut-pouf-by-edward-van-vliet-for-moroso-blue-edition-febrik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://drive.google.com/uc?export=view&id=1ok65H_LXezOh9fOVgt099bHxneiCQOP0,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sushi-donut-pouf-by-edward-van-vliet-for-moroso-blue-edition-febrik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://drive.google.com/uc?export=view&id=1-W588s1eiSaAVvoRXpZhNXSKlnW-wvsi,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sushi-donut-pouf-by-edward-van-vliet-for-moroso-blue-edition-febrik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://drive.google.com/uc?export=view&id=1Ov8C3qiRytzPleytYwkhZ8_Hp07y6oc4,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sushi-donut-pouf-by-edward-van-vliet-for-moroso-blue-edition-febrik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://drive.google.com/uc?export=view&id=15pNq0Fm4UztkuMlB18xJk7_FtWM5MGff,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sushi-donut-pouf-by-edward-van-vliet-for-moroso-blue-edition-febrik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://drive.google.com/uc?export=view&id=1rnJ62vMzdu_k2-HGbwOy7hpeUL67vV6M,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sushi-donut-pouf-by-edward-van-vliet-for-moroso-blue-edition-febrik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://drive.google.com/uc?export=view&id=1GWLXzfGvJTiPGZNcDfNhslzMV7OorDKK,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sushi-donut-pouf-by-edward-van-vliet-for-moroso-blue-edition-febrik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://drive.google.com/uc?export=view&id=1bhUfIRzU3hnIvKghfP9I6-8FslXVPUnZ,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sushi-donut-pouf-by-edward-van-vliet-for-moroso-blue-edition-febrik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://drive.google.com/uc?export=view&id=1WrSFif1-TVqa8UDG4YKx8izKQatEhBL9,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sushi-donut-pouf-by-edward-van-vliet-for-moroso-blue-edition-febrik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://drive.google.com/uc?export=view&id=1WBUg_wfE4JsLk3s2xoC6C-28iHEHhP89,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sushi-donut-pouf-by-edward-van-vliet-for-moroso-blue-edition-febrik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://drive.google.com/uc?export=view&id=1zTXe3u9e3oWce0A9P9yA657SR-g_uGiG,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sushi-donut-pouf-by-edward-van-vliet-for-moroso-blue-edition-febrik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://drive.google.com/uc?export=view&id=1s_kTufdVe8OFa2jgon0Wi18FXvvCaQFz,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sushi-donut-pouf-by-edward-van-vliet-for-moroso-blue-edition-febrik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://drive.google.com/uc?export=view&id=1T4k6gvazbbYG73P2YDFNychgJWGvpbrt,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sushi-donut-pouf-by-edward-van-vliet-for-moroso-blue-edition-febrik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://drive.google.com/uc?export=view&id=10TVe2v_EsRo5Sv1_1ix0WfcNhXg_27Gg,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sushi-donut-pouf-by-edward-van-vliet-for-moroso-blue-edition-febrik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://drive.google.com/uc?export=view&id=1I2dQgBNThARj5XH3Q3BECaRKipc23bby,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soehnle-folding-kitchen-scale-beige-wall-mountable,"Soehnle folding kitchen scale | Beige, wall-mountable","<p>A folding kitchen scale produced by Soehnle. The design reflects the space age aesthetic that influenced domestic products during the late 1960s and 1970s – smooth surfaces, compact geometry, and an emphasis on functional efficiency within minimal form.</p><p>The scale folds flat for wall-mounted storage, a practical solution characteristic of German product engineering from this period. The beige colourway positions the piece within the earth-toned palette that dominated kitchen design as the 1970s progressed.</p>",,,,,true,Title,Default Title,,,,,,,,SER-211,0,shopify,0,deny,manual,170,,true,true,,,,,,https://drive.google.com/uc?export=view&id=1o5P3rQkl242FGzPP3jdGcu_jLPusXgHc,1,,false,,,,,,,,,,,,,,,Appears unused. Presented in original packaging. The piece has been cleaned and is ready for use. Mechanical function intact.,,Measuring range: 0–3 kg,"Produced by Soehnle
Folding mechanism for flat storage
Wall-mountable design
Beige plastic housing
Mechanical operation, 0–3 kg range
Original box included","Soehnle was established in 1868 in Murrhardt, Germany, initially producing weighing equipment for agricultural and commercial applications. The company expanded into domestic scales during the 20th century, becoming a household name in Germany for precision kitchen and bathroom scales. Soehnle's product design during the postwar decades balanced engineering reliability with contemporary aesthetics, responding to shifts in domestic interior trends while maintaining mechanical accuracy.","Kitchens where counter space is limited
Interiors informed by 1970s German industrial design
Collectors of vintage domestic technology
Spaces benefiting from functional objects with period-appropriate aesthetics",,"Free local pickup available (Kraków, Poland)
Shipping cost calculated individually based on your location
Contact us before purchase for a shipping quote",All vintage objects are carefully inspected and cleaned before sale. We ensure every piece meets our standards for authenticity and condition.,,,,,,,,,,,,,,,,,,,,active
soehnle-folding-kitchen-scale-beige-wall-mountable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://drive.google.com/uc?export=view&id=1YFvgru8oNYuij_7oUj_j3m9A8eZ9fS7H,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soehnle-folding-kitchen-scale-beige-wall-mountable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://drive.google.com/uc?export=view&id=1dGD4zgm6q2ZpDaUpZy0BEgfzVtk8bk2s,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soehnle-folding-kitchen-scale-beige-wall-mountable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://drive.google.com/uc?export=view&id=1-qIaRqJ_YshZ51SCLkoYm5KJEZYTxOet,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soehnle-folding-kitchen-scale-beige-wall-mountable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://drive.google.com/uc?export=view&id=1T4Z0E3UoVG0GwGQK_jc4RAjRDpgWMHD2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soehnle-folding-kitchen-scale-beige-wall-mountable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://drive.google.com/uc?export=view&id=1rM8r2gJAjlhb42DSY4z0_CCwav9Y80SK,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
messow-teddy-bear-night-light-green-1980s,"Messow teddy bear night light | Green, 1980s","<p>A figural night light in the form of a teddy bear, produced by Messow during the 1980s. The piece is moulded in green plastic with translucent properties that allow the internal bulb to cast a soft, diffused glow.</p><p>Messow specialised in decorative lighting for children's rooms during this period, and the teddy bear form represents the company's approach to combining functional illumination with sculptural, child-friendly design. At 30 centimetres in height, the lamp serves as both a light source and a room object of notable presence.</p>",,,,,true,Title,Default Title,,,,,,,,LMP-214,0,shopify,0,deny,manual,300,,true,true,,,,,,https://drive.google.com/uc?export=view&id=1ZEL5hTMcxhptgWl6iZGz-J4r2BXUW4xX,1,,false,,,,,,,,,,,,,,,"Great vintage condition, consistent with age. The piece has been electrically inspected and is ready for use. Any wear present reflects four decades of existence and does not compromise function or overall appearance.",,Height: 30 cm,"Produced by Messow
1980s production
Green plastic construction with translucent properties
Figural teddy bear form
Height: 30 cm
Electrically inspected and functional","About Messow: Messow was a German manufacturer specializing in molded plastic novelty lighting during the 1980s. Inspired by popular culture and consumer products, their gummy bear lamps became favorites among collectors, blending nostalgia with functional design.","Children's bedrooms or nurseries requiring ambient night lighting
Collectors of 1980s West German decorative objects
Interiors with an appreciation for period kitsch presented without irony
Display shelving where the sculptural form can be appreciated both lit and unlit",,"Free local pickup available (Kraków, Poland)
Shipping cost calculated individually based on your location
Contact us before purchase for a shipping quote","All vintage lighting is carefully inspected, electrically tested, and serviced before sale. We ensure every piece is safe and ready to enjoy in your home.",,,,,,,,,,,,,,,,,,,,active
messow-teddy-bear-night-light-green-1980s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://drive.google.com/uc?export=view&id=1jBTJU1SBI5skI-jc4UG9lOvs-_u-yIAA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
messow-teddy-bear-night-light-green-1980s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://drive.google.com/uc?export=view&id=1EiNTMfZ5pBvHr9LoE9B5aqWGJUfSwz7A,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
messow-teddy-bear-night-light-green-1980s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://drive.google.com/uc?export=view&id=1nR-jEgJpms8Hie955OeVyZ6HrQpef870,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
messow-teddy-bear-night-light-green-1980s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://drive.google.com/uc?export=view&id=1vcGHOSPPODpZrSL4CSQUwKDlANwUktRU,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
messow-teddy-bear-night-light-green-1980s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://drive.google.com/uc?export=view&id=1wvAbdrDscbgSTS3Mvg70-pmMU1gaAMtr,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
messow-teddy-bear-night-light-green-1980s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://drive.google.com/uc?export=view&id=1cRmBSzHF7hX1XCllC4RKLCZKALaqOAH-,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
messow-teddy-bear-night-light-green-1980s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://drive.google.com/uc?export=view&id=1Y61bC9aoVg7ODWZJ3wOspwlEi-d3cdiT,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
messow-teddy-bear-night-light-green-1980s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://drive.google.com/uc?export=view&id=1Hq4EDxL_F0Quln4Javb_ySrViduW2iaU,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
messow-teddy-bear-night-light-green-1980s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://drive.google.com/uc?export=view&id=1oNX_gV32069m7NDdJsLpddq535uWizQB,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bullet-optical-vase-no-914-rudolf-schrotter-for-sklo-union-rosice,Bullet optical vase no. 914 | Rudolf Schrötter for Sklo Union Rosice,"<p>A pressed glass vase from the Bullet series, pattern No. 914, designed by Rudolf Schrötter for Sklo Union Rosice glassworks in Czechoslovakia. The design dates to the 1950s, a period when Czechoslovak glass production achieved international recognition for combining industrial manufacturing techniques with sophisticated optical effects.</p><p>The elongated bullet form features a faceted surface that refracts light through the thick glass walls, creating the characteristic lens-like distortions that define Sklo Union's optical programme. The proportions emphasise verticality while maintaining visual weight at the base.</p>",,,,,true,Title,Default Title,,,,,,,,DEK-148,0,shopify,0,deny,manual,90,,true,true,,,,,,https://drive.google.com/uc?export=view&id=1TelFfmxkcYY6egs0XcUTVfgmpL1fHi1C,1,,false,,,,,,,,,,,,,,,Good condition. Minor imperfections are present and visible in the photographs.,Rudolf Schrötter was a Czech glass designer who worked with the Rosice glassworks during the postwar period. His contributions to the Sklo Union catalogue include several pressed glass designs that exploited the optical potential of thick-walled forms – using geometry and faceting to manipulate light transmission rather than relying on applied decoration or colour.,"Height: 15 cm, Diameter: 5.5 cm","Designed by Rudolf Schrötter
Produced by Sklo Union Rosice, Czechoslovakia
Pattern No. 914, Bullet series
1950s design
Pressed glass with optical faceting","Sklo Union was the state consolidation of Czechoslovak glassworks established in 1965, though member factories such as Rosice had operated independently for decades prior. Under the Sklo Union structure, Czechoslovak glass achieved significant export success, with optical and textured designs finding markets throughout Europe and North America. The pressed glass technique – mould-forming molten glass under mechanical pressure – allowed for precise reproduction of complex surface geometries at industrial scale, making sophisticated optical effects accessible beyond the luxury market.","Narrow surfaces such as windowsills or shelving where the optical properties can interact with natural light
Collections focused on postwar Czechoslovak glass production
Interiors requiring small-scale decorative objects with material presence
Display alongside other Sklo Union pieces or midcentury European glass",,"Free local pickup available (Kraków, Poland)
Shipping cost calculated individually based on your location
Contact us before purchase for a shipping quote",All vintage objects are carefully inspected and cleaned before sale. We ensure every piece meets our standards for authenticity and condition.,,,,,,,,,,,,,,,,,,,,active
bullet-optical-vase-no-914-rudolf-schrotter-for-sklo-union-rosice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://drive.google.com/uc?export=view&id=18zcW7K9_cVES-UiQIogxnA_--X_bt5zh,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bullet-optical-vase-no-914-rudolf-schrotter-for-sklo-union-rosice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://drive.google.com/uc?export=view&id=1DGYcrNoDDUzfAMGKEQhyfZHNVbEubUlD,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bullet-optical-vase-no-914-rudolf-schrotter-for-sklo-union-rosice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://drive.google.com/uc?export=view&id=1vX0Fn8VU0uOK-hlVBXfPofkXwaxrwNMq,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bullet-optical-vase-no-914-rudolf-schrotter-for-sklo-union-rosice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://drive.google.com/uc?export=view&id=1V1VF43PHcy51VgRLemnDS_fzNJYQyGbk,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bullet-optical-vase-no-914-rudolf-schrotter-for-sklo-union-rosice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://drive.google.com/uc?export=view&id=17sQ_pUQzVZAuvpMVUCV-er6Eowb4BvNN,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bullet-optical-vase-no-914-rudolf-schrotter-for-sklo-union-rosice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://drive.google.com/uc?export=view&id=1LK6pnvTBep5t52atmaPiHPFuosNfqbH-,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bullet-optical-vase-no-914-rudolf-schrotter-for-sklo-union-rosice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://drive.google.com/uc?export=view&id=1y7Hf8tODW2pGCF8JnKLu2YxDZ_LdZNP8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bullet-optical-vase-no-914-rudolf-schrotter-for-sklo-union-rosice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://drive.google.com/uc?export=view&id=1jHV9a_C3UJLqYixHzqym5ZcbiTsLcy0R,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bullet-optical-vase-no-914-rudolf-schrotter-for-sklo-union-rosice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://drive.google.com/uc?export=view&id=1LJEedKdvF9Yx2IdxpgluC0J5Agdm6PC2,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
